sex_F,sex_I,sex_M,length,height,shucked weight,viscera weight,shell weight
1.0,0.0,0.0,0.63,0.165,0.5505,0.277,0.3885
0.0,0.0,1.0,0.63,0.18,0.618,0.256,0.315
1.0,0.0,0.0,0.63,0.185,0.548,0.2485,0.34
0.0,0.0,1.0,0.63,0.17,0.4915,0.3065,0.348
1.0,0.0,0.0,0.635,0.19,0.634,0.2885,0.406
0.0,0.0,1.0,0.635,0.175,0.6,0.269,0.367
0.0,0.0,1.0,0.635,0.18,0.4785,0.2775,0.355
1.0,0.0,0.0,0.635,0.19,0.593,0.3045,0.352
0.0,0.0,1.0,0.635,0.16,0.5385,0.282,0.345
0.0,0.0,1.0,0.64,0.18,0.59,0.3125,0.363
0.0,0.0,1.0,0.64,0.175,0.625,0.266,0.4395
1.0,0.0,0.0,0.645,0.15,0.5935,0.2315,0.293
1.0,0.0,0.0,0.645,0.17,0.526,0.2925,0.317
0.0,0.0,1.0,0.645,0.19,0.6115,0.408,0.445
0.0,0.0,1.0,0.65,0.195,0.693,0.44,0.47
1.0,0.0,0.0,0.65,0.2,0.753,0.367,0.43
1.0,0.0,0.0,0.655,0.205,0.6215,0.3725,0.4535
1.0,0.0,0.0,0.655,0.2,0.7255,0.309,0.405
1.0,0.0,0.0,0.66,0.16,0.4975,0.319,0.394
1.0,0.0,0.0,0.66,0.18,0.7765,0.397,0.3605
1.0,0.0,0.0,0.665,0.175,0.675,0.2985,0.325
0.0,1.0,0.0,0.67,0.175,0.5355,0.322,0.386
1.0,0.0,0.0,0.67,0.19,0.5755,0.353,0.44
0.0,0.0,1.0,0.67,0.17,0.715,0.3025,0.387
0.0,0.0,1.0,0.67,0.195,0.6595,0.2675,0.425
0.0,0.0,1.0,0.67,0.175,0.739,0.2925,0.365
0.0,0.0,1.0,0.68,0.16,0.618,0.2625,0.325
1.0,0.0,0.0,0.68,0.17,0.657,0.297,0.355
0.0,0.0,1.0,0.685,0.19,0.667,0.4055,0.41
0.0,0.0,1.0,0.69,0.18,0.9815,0.4655,0.341
0.0,0.0,1.0,0.715,0.175,0.938,0.3805,0.44
0.0,0.0,1.0,0.72,0.19,0.9955,0.478,0.5305
0.0,0.0,1.0,0.735,0.205,0.909,0.474,0.625
0.0,0.0,1.0,0.745,0.2,0.954,0.336,0.495
0.0,1.0,0.0,0.32,0.095,0.14,0.067,0.0885
0.0,1.0,0.0,0.43,0.115,0.212,0.108,0.109
0.0,1.0,0.0,0.43,0.1,0.254,0.0825,0.097
0.0,0.0,1.0,0.485,0.155,0.4235,0.2285,0.313
0.0,0.0,1.0,0.49,0.155,0.465,0.2015,0.2505
0.0,1.0,0.0,0.5,0.115,0.306,0.112,0.141
1.0,0.0,0.0,0.505,0.13,0.391,0.1195,0.1515
1.0,0.0,0.0,0.51,0.21,0.508,0.292,0.343
1.0,0.0,0.0,0.525,0.135,0.4065,0.198,0.177
1.0,0.0,0.0,0.535,0.15,0.618,0.275,0.2875
0.0,1.0,0.0,0.535,0.135,0.368,0.208,0.2055
0.0,0.0,1.0,0.535,0.175,0.548,0.3265,0.337
0.0,0.0,1.0,0.555,0.19,0.6115,0.342,0.389
0.0,0.0,1.0,0.555,0.15,0.4625,0.1845,0.1965
0.0,0.0,1.0,0.56,0.135,0.509,0.2015,0.1975
1.0,0.0,0.0,0.59,0.14,0.4775,0.2105,0.2925
0.0,0.0,1.0,0.595,0.15,0.5305,0.231,0.276
0.0,1.0,0.0,0.595,0.165,0.4525,0.207,0.2725
1.0,0.0,0.0,0.595,0.21,0.653,0.396,0.41
0.0,0.0,1.0,0.61,0.175,0.409,0.261,0.322
0.0,0.0,1.0,0.61,0.17,0.597,0.3035,0.33
1.0,0.0,0.0,0.62,0.17,0.5475,0.22,0.3315
1.0,0.0,0.0,0.625,0.11,0.5265,0.1915,0.2925
1.0,0.0,0.0,0.635,0.17,0.532,0.271,0.354
1.0,0.0,0.0,0.635,0.18,0.634,0.318,0.363
0.0,0.0,1.0,0.64,0.16,0.456,0.2245,0.2835
0.0,0.0,1.0,0.64,0.165,0.678,0.292,0.266
0.0,0.0,1.0,0.645,0.185,0.592,0.3905,0.416
1.0,0.0,0.0,0.655,0.175,0.6205,0.2965,0.326
1.0,0.0,0.0,0.67,0.17,0.6605,0.3395,0.37
0.0,0.0,1.0,0.68,0.21,0.8345,0.408,0.437
0.0,0.0,1.0,0.7,0.185,0.75,0.4035,0.3685
0.0,0.0,1.0,0.73,0.225,1.2395,0.422,0.563
1.0,0.0,0.0,0.75,0.205,0.821,0.423,0.726
0.0,1.0,0.0,0.255,0.065,0.0305,0.0165,0.02
0.0,1.0,0.0,0.375,0.08,0.09,0.0415,0.07
0.0,1.0,0.0,0.375,0.09,0.106,0.0395,0.08
0.0,1.0,0.0,0.39,0.1,0.1105,0.059,0.084
0.0,1.0,0.0,0.39,0.09,0.0845,0.034,0.079
0.0,1.0,0.0,0.395,0.09,0.1155,0.05,0.075
0.0,1.0,0.0,0.42,0.11,0.115,0.0645,0.0945
0.0,1.0,0.0,0.435,0.105,0.156,0.05,0.1135
0.0,1.0,0.0,0.435,0.105,0.136,0.065,0.115
0.0,1.0,0.0,0.44,0.105,0.1755,0.074,0.12
0.0,1.0,0.0,0.45,0.115,0.14,0.0825,0.1245
0.0,1.0,0.0,0.45,0.125,0.171,0.07,0.1345
0.0,1.0,0.0,0.455,0.105,0.138,0.0765,0.135
0.0,1.0,0.0,0.46,0.11,0.1485,0.0855,0.1455
0.0,1.0,0.0,0.47,0.125,0.2265,0.104,0.162
0.0,1.0,0.0,0.475,0.11,0.182,0.099,0.16
0.0,1.0,0.0,0.495,0.1,0.177,0.095,0.15
0.0,1.0,0.0,0.495,0.115,0.241,0.103,0.15
0.0,1.0,0.0,0.5,0.135,0.226,0.123,0.209
0.0,1.0,0.0,0.515,0.125,0.237,0.1435,0.165
0.0,1.0,0.0,0.52,0.14,0.2775,0.1555,0.196
0.0,1.0,0.0,0.52,0.115,0.3155,0.1245,0.186
0.0,1.0,0.0,0.525,0.11,0.3015,0.126,0.18
0.0,1.0,0.0,0.535,0.145,0.273,0.1515,0.237
0.0,0.0,1.0,0.535,0.12,0.3125,0.1655,0.159
0.0,0.0,1.0,0.54,0.19,0.293,0.163,0.38
0.0,1.0,0.0,0.55,0.15,0.3015,0.1465,0.21
0.0,1.0,0.0,0.55,0.145,0.3045,0.157,0.265
0.0,0.0,1.0,0.56,0.145,0.3885,0.2095,0.264
0.0,1.0,0.0,0.565,0.135,0.3305,0.1385,0.2475
0.0,0.0,1.0,0.57,0.145,0.4005,0.2235,0.2845
1.0,0.0,0.0,0.57,0.14,0.385,0.211,0.2315
0.0,0.0,1.0,0.575,0.15,0.4505,0.196,0.276
0.0,1.0,0.0,0.575,0.13,0.2895,0.2005,0.22
0.0,0.0,1.0,0.575,0.14,0.325,0.1405,0.237
0.0,1.0,0.0,0.575,0.16,0.45,0.1935,0.24
1.0,0.0,0.0,0.58,0.155,0.425,0.1685,0.2425
0.0,0.0,1.0,0.585,0.175,0.4925,0.262,0.335
0.0,0.0,1.0,0.59,0.165,0.4525,0.2395,0.235
0.0,1.0,0.0,0.59,0.145,0.453,0.236,0.289
0.0,0.0,1.0,0.59,0.15,0.326,0.2615,0.245
0.0,0.0,1.0,0.595,0.175,0.382,0.2395,0.5
0.0,0.0,1.0,0.595,0.14,0.4095,0.1825,0.289
1.0,0.0,0.0,0.595,0.16,0.4005,0.2025,0.2875
1.0,0.0,0.0,0.6,0.14,0.3425,0.195,0.291
0.0,0.0,1.0,0.6,0.15,0.3695,0.1955,0.255
1.0,0.0,0.0,0.61,0.16,0.469,0.198,0.384
0.0,0.0,1.0,0.615,0.215,0.422,0.176,0.29
0.0,0.0,1.0,0.615,0.17,0.4915,0.208,0.343
0.0,1.0,0.0,0.62,0.16,0.371,0.167,0.3075
1.0,0.0,0.0,0.625,0.155,0.4875,0.259,0.355
0.0,0.0,1.0,0.63,0.175,0.492,0.247,0.37
0.0,0.0,1.0,0.63,0.18,0.495,0.295,0.4695
1.0,0.0,0.0,0.635,0.165,0.577,0.227,0.3825
1.0,0.0,0.0,0.635,0.155,0.4775,0.3035,0.3155
0.0,0.0,1.0,0.635,0.18,0.4405,0.2315,0.387
1.0,0.0,0.0,0.64,0.145,0.5525,0.2505,0.3015
1.0,0.0,0.0,0.64,0.15,0.559,0.231,0.3355
0.0,0.0,1.0,0.65,0.17,0.695,0.3515,0.395
0.0,0.0,1.0,0.65,0.175,0.6345,0.2605,0.364
0.0,0.0,1.0,0.655,0.165,0.6955,0.2385,0.42
1.0,0.0,0.0,0.655,0.16,0.5455,0.2615,0.3225
1.0,0.0,0.0,0.655,0.17,0.587,0.3165,0.3415
1.0,0.0,0.0,0.66,0.18,0.7765,0.302,0.401
0.0,0.0,1.0,0.665,0.155,0.5325,0.3045,0.4485
0.0,0.0,1.0,0.675,0.145,0.557,0.3405,0.385
1.0,0.0,0.0,0.68,0.185,0.615,0.3935,0.406
1.0,0.0,0.0,0.68,0.195,0.58,0.3855,0.545
0.0,0.0,1.0,0.685,0.165,0.686,0.3775,0.4055
1.0,0.0,0.0,0.695,0.2,0.667,0.334,0.471
1.0,0.0,0.0,0.7,0.22,0.647,0.4285,0.455
0.0,0.0,1.0,0.71,0.175,0.566,0.4575,0.4625
1.0,0.0,0.0,0.73,0.205,0.5415,0.3565,0.5965
1.0,0.0,0.0,0.755,0.2,1.0135,0.4655,0.48
0.0,1.0,0.0,0.225,0.05,0.019,0.012,0.017
0.0,1.0,0.0,0.23,0.05,0.026,0.013,0.016
0.0,1.0,0.0,0.255,0.06,0.039,0.021,0.025
0.0,1.0,0.0,0.355,0.075,0.3045,0.046,0.0595
0.0,1.0,0.0,0.425,0.095,0.139,0.0745,0.093
0.0,1.0,0.0,0.425,0.085,0.1235,0.067,0.0725
0.0,0.0,1.0,0.455,0.11,0.2,0.111,0.1305
0.0,0.0,1.0,0.46,0.14,0.207,0.115,0.174
0.0,0.0,1.0,0.495,0.12,0.197,0.1065,0.1545
0.0,0.0,1.0,0.51,0.125,0.244,0.1335,0.188
1.0,0.0,0.0,0.52,0.15,0.302,0.1575,0.235
0.0,0.0,1.0,0.525,0.13,0.2655,0.147,0.184
0.0,0.0,1.0,0.53,0.12,0.3355,0.1635,0.1345
1.0,0.0,0.0,0.53,0.115,0.249,0.1375,0.161
0.0,0.0,1.0,0.545,0.145,0.3685,0.1245,0.345
1.0,0.0,0.0,0.55,0.15,0.2635,0.122,0.221
0.0,0.0,1.0,0.575,0.15,0.4355,0.2605,0.2505
0.0,0.0,1.0,0.58,0.125,0.446,0.2075,0.121
0.0,0.0,1.0,0.595,0.145,0.43,0.182,0.277
0.0,0.0,1.0,0.6,0.18,0.5145,0.315,0.3055
0.0,0.0,1.0,0.645,0.18,0.5985,0.2425,0.439
0.0,0.0,1.0,0.66,0.2,0.6065,0.3795,0.421
0.0,1.0,0.0,0.29,0.06,0.053,0.0185,0.032
0.0,1.0,0.0,0.3,0.065,0.059,0.026,0.0315
0.0,1.0,0.0,0.37,0.1,0.1505,0.0505,0.068
0.0,1.0,0.0,0.375,0.08,0.0975,0.04,0.0725
0.0,1.0,0.0,0.38,0.085,0.088,0.0465,0.075
0.0,1.0,0.0,0.395,0.12,0.1265,0.068,0.0895
0.0,1.0,0.0,0.41,0.105,0.1605,0.0665,0.103
0.0,1.0,0.0,0.415,0.115,0.1215,0.0735,0.094
0.0,1.0,0.0,0.425,0.105,0.1815,0.081,0.1175
0.0,1.0,0.0,0.44,0.1,0.1725,0.0815,0.101
0.0,1.0,0.0,0.44,0.12,0.2965,0.0945,0.1185
0.0,0.0,1.0,0.465,0.135,0.436,0.1715,0.1455
1.0,0.0,0.0,0.47,0.1,0.1635,0.089,0.1385
0.0,0.0,1.0,0.51,0.145,0.3295,0.1835,0.203
1.0,0.0,0.0,0.525,0.135,0.318,0.138,0.208
1.0,0.0,0.0,0.525,0.13,0.3115,0.131,0.223
1.0,0.0,0.0,0.55,0.14,0.4895,0.1945,0.2185
0.0,0.0,1.0,0.56,0.15,0.44,0.1965,0.2315
0.0,0.0,1.0,0.575,0.135,0.354,0.209,0.2365
1.0,0.0,0.0,0.575,0.135,0.362,0.1655,0.236
0.0,0.0,1.0,0.585,0.15,0.581,0.216,0.323
0.0,0.0,1.0,0.615,0.155,0.435,0.293,0.3245
1.0,0.0,0.0,0.62,0.155,0.5105,0.271,0.352
1.0,0.0,0.0,0.63,0.19,0.536,0.2115,0.1625
1.0,0.0,0.0,0.63,0.17,0.4625,0.2045,0.3105
0.0,0.0,1.0,0.67,0.165,0.526,0.285,0.316
0.0,0.0,1.0,0.675,0.16,0.74,0.357,0.3815
1.0,0.0,0.0,0.685,0.17,0.7385,0.3525,0.3725
1.0,0.0,0.0,0.485,0.1,0.2215,0.1155,0.185
0.0,0.0,1.0,0.46,0.125,0.2165,0.1105,0.19
0.0,0.0,1.0,0.46,0.125,0.1885,0.1145,0.185
0.0,0.0,1.0,0.535,0.125,0.312,0.1505,0.265
0.0,0.0,1.0,0.465,0.105,0.188,0.0845,0.19
0.0,0.0,1.0,0.51,0.14,0.259,0.151,0.23
0.0,1.0,0.0,0.335,0.09,0.078,0.024,0.065
0.0,0.0,1.0,0.55,0.16,0.2885,0.139,0.48
0.0,1.0,0.0,0.18,0.08,0.0145,0.007,0.01
0.0,1.0,0.0,0.215,0.055,0.0265,0.0125,0.0185
0.0,1.0,0.0,0.2,0.04,0.021,0.007,0.0065
1.0,0.0,0.0,0.625,0.2,0.6075,0.3055,0.355
0.0,0.0,1.0,0.55,0.17,0.336,0.2405,0.245
0.0,0.0,1.0,0.585,0.15,0.4315,0.276,0.315
1.0,0.0,0.0,0.645,0.18,0.5345,0.2995,0.345
1.0,0.0,0.0,0.71,0.195,0.6755,0.4065,0.6855
1.0,0.0,0.0,0.7,0.215,0.6675,0.3125,0.71
1.0,0.0,0.0,0.655,0.165,0.5835,0.3515,0.396
1.0,0.0,0.0,0.665,0.175,0.595,0.3025,0.725
1.0,0.0,0.0,0.47,0.105,0.232,0.142,0.13
0.0,0.0,1.0,0.425,0.1,0.1755,0.092,0.135
0.0,0.0,1.0,0.54,0.13,0.2375,0.1065,0.175
0.0,0.0,1.0,0.505,0.125,0.29,0.1555,0.175
0.0,0.0,1.0,0.535,0.165,0.279,0.18,0.3
1.0,0.0,0.0,0.43,0.09,0.1575,0.089,0.12
0.0,0.0,1.0,0.55,0.11,0.3415,0.203,0.215
1.0,0.0,0.0,0.34,0.085,0.097,0.021,0.05
0.0,1.0,0.0,0.275,0.065,0.0565,0.013,0.035
1.0,0.0,0.0,0.335,0.07,0.076,0.0365,0.05
0.0,0.0,1.0,0.64,0.14,0.4445,0.238,0.375
1.0,0.0,0.0,0.55,0.125,0.33,0.2125,0.245
1.0,0.0,0.0,0.64,0.19,0.4365,0.281,0.3805
1.0,0.0,0.0,0.545,0.115,0.29,0.158,0.22
1.0,0.0,0.0,0.64,0.175,0.627,0.271,0.475
0.0,0.0,1.0,0.605,0.155,0.503,0.2505,0.295
0.0,0.0,1.0,0.605,0.115,0.3925,0.291,0.31
0.0,0.0,1.0,0.56,0.155,0.3595,0.271,0.35
1.0,0.0,0.0,0.57,0.155,0.3245,0.239,0.285
0.0,0.0,1.0,0.525,0.16,0.316,0.1455,0.28
1.0,0.0,0.0,0.505,0.18,0.239,0.1235,0.18
0.0,0.0,1.0,0.35,0.09,0.0995,0.0575,0.065
0.0,0.0,1.0,0.45,0.12,0.147,0.0765,0.145
0.0,1.0,0.0,0.51,0.12,0.229,0.131,0.235
1.0,0.0,0.0,0.49,0.13,0.229,0.1355,0.165
1.0,0.0,0.0,0.505,0.135,0.291,0.133,0.195
0.0,0.0,1.0,0.38,0.1,0.106,0.0535,0.0775
0.0,1.0,0.0,0.27,0.07,0.045,0.0135,0.034
1.0,0.0,0.0,0.37,0.1,0.1165,0.056,0.0835
0.0,0.0,1.0,0.5,0.135,0.2245,0.0715,0.206
0.0,0.0,1.0,0.645,0.165,0.4335,0.262,0.52
0.0,0.0,1.0,0.565,0.115,0.404,0.1785,0.29
1.0,0.0,0.0,0.67,0.175,0.6995,0.387,0.575
1.0,0.0,0.0,0.59,0.15,0.3645,0.234,0.235
1.0,0.0,0.0,0.47,0.11,0.237,0.127,0.13
1.0,0.0,0.0,0.51,0.135,0.282,0.145,0.17
0.0,0.0,1.0,0.72,0.23,0.8835,0.3985,0.665
0.0,0.0,1.0,0.55,0.15,0.412,0.2135,0.24
0.0,1.0,0.0,0.2,0.025,0.011,0.0075,0.01
0.0,0.0,1.0,0.65,0.18,0.5665,0.347,0.405
1.0,0.0,0.0,0.525,0.115,0.3105,0.1915,0.2
0.0,0.0,1.0,0.565,0.185,0.354,0.2045,0.31
1.0,0.0,0.0,0.61,0.16,0.426,0.2255,0.32
1.0,0.0,0.0,0.545,0.175,0.2585,0.207,0.38
0.0,1.0,0.0,0.325,0.075,0.0605,0.033,0.045
0.0,1.0,0.0,0.31,0.075,0.056,0.0315,0.05
0.0,0.0,1.0,0.45,0.14,0.1865,0.115,0.16
1.0,0.0,0.0,0.49,0.155,0.2395,0.1255,0.18
1.0,0.0,0.0,0.505,0.16,0.271,0.145,0.215
1.0,0.0,0.0,0.385,0.1,0.1115,0.057,0.08
1.0,0.0,0.0,0.62,0.22,0.5095,0.284,0.51
1.0,0.0,0.0,0.635,0.185,0.501,0.295,0.41
1.0,0.0,0.0,0.665,0.185,0.456,0.3205,0.49
0.0,0.0,1.0,0.335,0.095,0.0795,0.0375,0.07
0.0,1.0,0.0,0.295,0.075,0.037,0.0295,0.04
0.0,1.0,0.0,0.48,0.125,0.2105,0.1045,0.175
0.0,1.0,0.0,0.32,0.08,0.057,0.034,0.06
0.0,1.0,0.0,0.43,0.125,0.1375,0.061,0.146
0.0,0.0,1.0,0.565,0.14,0.3785,0.244,0.265
1.0,0.0,0.0,0.6,0.165,0.4535,0.27,0.335
1.0,0.0,0.0,0.585,0.17,0.3745,0.326,0.325
1.0,0.0,0.0,0.555,0.14,0.33,0.243,0.21
1.0,0.0,0.0,0.57,0.16,0.452,0.275,0.315
1.0,0.0,0.0,0.62,0.175,0.531,0.3075,0.37
0.0,0.0,1.0,0.63,0.19,0.4125,0.3075,0.545
0.0,0.0,1.0,0.425,0.12,0.149,0.087,0.125
1.0,0.0,0.0,0.64,0.19,0.4435,0.3105,0.365
0.0,0.0,1.0,0.675,0.175,0.483,0.3205,0.465
0.0,0.0,1.0,0.5,0.145,0.216,0.138,0.21
0.0,0.0,1.0,0.385,0.09,0.109,0.0515,0.1
0.0,0.0,1.0,0.52,0.195,0.2985,0.2135,0.355
0.0,0.0,1.0,0.52,0.175,0.258,0.171,0.255
0.0,0.0,1.0,0.64,0.2,0.44,0.3075,0.47
0.0,1.0,0.0,0.44,0.12,0.1425,0.0965,0.115
1.0,0.0,0.0,0.42,0.13,0.1645,0.106,0.119
1.0,0.0,0.0,0.45,0.135,0.231,0.137,0.145
0.0,1.0,0.0,0.42,0.125,0.1575,0.1025,0.115
1.0,0.0,0.0,0.64,0.19,0.4835,0.328,0.4
0.0,0.0,1.0,0.57,0.15,0.387,0.2385,0.275
0.0,0.0,1.0,0.41,0.12,0.158,0.081,0.125
0.0,0.0,1.0,0.485,0.15,0.2405,0.1625,0.265
1.0,0.0,0.0,0.61,0.19,0.5215,0.3225,0.365
1.0,0.0,0.0,0.59,0.205,0.4525,0.238,0.42
0.0,0.0,1.0,0.665,0.155,0.596,0.2565,0.485
0.0,1.0,0.0,0.345,0.1,0.0865,0.058,0.075
0.0,0.0,1.0,0.635,0.155,0.428,0.289,0.315
0.0,0.0,1.0,0.695,0.15,0.6375,0.3025,0.43
1.0,0.0,0.0,0.69,0.185,0.6935,0.318,0.47
0.0,0.0,1.0,0.555,0.135,0.377,0.1585,0.29
0.0,0.0,1.0,0.65,0.19,0.6265,0.4005,0.395
0.0,0.0,1.0,0.635,0.19,0.5825,0.303,0.42
1.0,0.0,0.0,0.655,0.16,0.396,0.2825,0.37
1.0,0.0,0.0,0.69,0.205,0.7785,0.4395,0.515
1.0,0.0,0.0,0.695,0.16,0.694,0.3005,0.44
0.0,0.0,1.0,0.55,0.16,0.342,0.219,0.295
1.0,0.0,0.0,0.61,0.19,0.464,0.306,0.365
0.0,0.0,1.0,0.595,0.165,0.402,0.28,0.275
0.0,0.0,1.0,0.3,0.09,0.0725,0.039,0.05
1.0,0.0,0.0,0.435,0.125,0.197,0.1145,0.145
0.0,1.0,0.0,0.455,0.125,0.233,0.106,0.185
0.0,0.0,1.0,0.48,0.13,0.3,0.142,0.175
0.0,1.0,0.0,0.43,0.105,0.1705,0.0855,0.11
1.0,0.0,0.0,0.435,0.105,0.194,0.1005,0.13
0.0,1.0,0.0,0.3,0.075,0.0605,0.042,0.045
1.0,0.0,0.0,0.575,0.15,0.375,0.193,0.29
0.0,0.0,1.0,0.505,0.11,0.3185,0.15,0.185
0.0,0.0,1.0,0.455,0.125,0.2155,0.102,0.165
0.0,0.0,1.0,0.64,0.165,0.6145,0.3035,0.39
1.0,0.0,0.0,0.56,0.125,0.3345,0.2145,0.29
1.0,0.0,0.0,0.645,0.19,0.58,0.288,0.37
1.0,0.0,0.0,0.595,0.145,0.5035,0.2925,0.33
0.0,0.0,1.0,0.565,0.115,0.398,0.197,0.29
1.0,0.0,0.0,0.655,0.14,0.5405,0.3175,0.285
0.0,0.0,1.0,0.48,0.135,0.2,0.1395,0.16
1.0,0.0,0.0,0.495,0.135,0.3005,0.1635,0.185
1.0,0.0,0.0,0.4,0.115,0.2105,0.1205,0.12
0.0,0.0,1.0,0.41,0.125,0.1415,0.0885,0.115
1.0,0.0,0.0,0.595,0.145,0.402,0.2415,0.31
1.0,0.0,0.0,0.625,0.13,0.3195,0.1775,0.24
0.0,0.0,1.0,0.52,0.155,0.297,0.123,0.255
0.0,0.0,1.0,0.465,0.125,0.169,0.1075,0.145
1.0,0.0,0.0,0.475,0.14,0.192,0.1175,0.175
1.0,0.0,0.0,0.5,0.14,0.265,0.124,0.25
0.0,0.0,1.0,0.46,0.11,0.215,0.082,0.13
0.0,0.0,1.0,0.485,0.125,0.2,0.0785,0.17
1.0,0.0,0.0,0.465,0.14,0.213,0.1075,0.215
0.0,0.0,1.0,0.525,0.16,0.26,0.1575,0.22
1.0,0.0,0.0,0.655,0.19,0.493,0.318,0.565
0.0,0.0,1.0,0.69,0.185,0.533,0.353,0.555
0.0,0.0,1.0,0.55,0.17,0.317,0.157,0.22
1.0,0.0,0.0,0.58,0.165,0.414,0.26,0.305
1.0,0.0,0.0,0.59,0.155,0.371,0.235,0.28
0.0,0.0,1.0,0.565,0.155,0.348,0.217,0.26
1.0,0.0,0.0,0.665,0.185,0.6965,0.3025,0.405
1.0,0.0,0.0,0.62,0.175,0.4985,0.227,0.315
0.0,0.0,1.0,0.55,0.13,0.305,0.1455,0.205
1.0,0.0,0.0,0.605,0.145,0.4695,0.225,0.27
0.0,0.0,1.0,0.535,0.16,0.275,0.164,0.225
1.0,0.0,0.0,0.51,0.12,0.262,0.122,0.193
0.0,0.0,1.0,0.53,0.13,0.2845,0.17,0.193
1.0,0.0,0.0,0.495,0.15,0.2615,0.135,0.178
0.0,0.0,1.0,0.575,0.185,0.5525,0.243,0.295
1.0,0.0,0.0,0.63,0.16,0.4905,0.3,0.345
0.0,0.0,1.0,0.59,0.12,0.3345,0.1315,0.22
1.0,0.0,0.0,0.605,0.165,0.437,0.205,0.33
0.0,0.0,1.0,0.645,0.19,0.524,0.278,0.395
1.0,0.0,0.0,0.62,0.175,0.477,0.23,0.39
0.0,0.0,1.0,0.605,0.175,0.4325,0.27,0.405
1.0,0.0,0.0,0.615,0.205,0.4445,0.227,0.39
1.0,0.0,0.0,0.66,0.19,0.6525,0.4875,0.49
1.0,0.0,0.0,0.71,0.175,0.6465,0.3705,0.52
1.0,0.0,0.0,0.565,0.185,0.302,0.1805,0.265
1.0,0.0,0.0,0.57,0.14,0.3235,0.183,0.22
0.0,1.0,0.0,0.6,0.175,0.383,0.216,0.355
0.0,1.0,0.0,0.41,0.115,0.097,0.0515,0.08
1.0,0.0,0.0,0.45,0.135,0.1805,0.1165,0.11
0.0,0.0,1.0,0.275,0.08,0.037,0.024,0.03
0.0,1.0,0.0,0.485,0.12,0.21,0.122,0.135
1.0,0.0,0.0,0.62,0.165,0.483,0.238,0.355
1.0,0.0,0.0,0.48,0.135,0.1915,0.1365,0.155
1.0,0.0,0.0,0.505,0.15,0.243,0.1335,0.215
0.0,0.0,1.0,0.4,0.11,0.138,0.057,0.1
0.0,1.0,0.0,0.45,0.115,0.184,0.108,0.1125
0.0,0.0,1.0,0.35,0.09,0.0745,0.041,0.0655
0.0,0.0,1.0,0.44,0.14,0.171,0.0705,0.184
0.0,0.0,1.0,0.265,0.065,0.034,0.0105,0.03
0.0,0.0,1.0,0.165,0.04,0.0095,0.0045,0.008
1.0,0.0,0.0,0.705,0.2,0.4715,0.3235,0.52
1.0,0.0,0.0,0.535,0.155,0.302,0.1565,0.25
0.0,1.0,0.0,0.49,0.14,0.198,0.127,0.175
1.0,0.0,0.0,0.48,0.13,0.2475,0.1505,0.1595
1.0,0.0,0.0,0.395,0.105,0.1435,0.0755,0.098
0.0,1.0,0.0,0.375,0.1,0.1165,0.0585,0.0725
0.0,0.0,1.0,0.345,0.09,0.0615,0.037,0.0485
0.0,1.0,0.0,0.55,0.135,0.2985,0.2015,0.28
0.0,1.0,0.0,0.635,0.2,0.6255,0.2595,0.425
0.0,1.0,0.0,0.575,0.17,0.3775,0.284,0.275
1.0,0.0,0.0,0.545,0.15,0.2905,0.145,0.225
1.0,0.0,0.0,0.385,0.125,0.146,0.0555,0.08
1.0,0.0,0.0,0.51,0.18,0.312,0.165,0.2
0.0,1.0,0.0,0.44,0.125,0.1735,0.0875,0.2
0.0,1.0,0.0,0.45,0.125,0.191,0.0865,0.145
0.0,1.0,0.0,0.39,0.105,0.0955,0.038,0.085
1.0,0.0,0.0,0.425,0.135,0.1465,0.079,0.14
1.0,0.0,0.0,0.45,0.125,0.185,0.09,0.145
0.0,1.0,0.0,0.66,0.18,0.6025,0.4005,0.42
1.0,0.0,0.0,0.685,0.175,0.5415,0.309,0.58
1.0,0.0,0.0,0.585,0.185,0.3465,0.1785,0.275
0.0,1.0,0.0,0.54,0.145,0.4285,0.22,0.264
1.0,0.0,0.0,0.49,0.135,0.215,0.125,0.1845
0.0,0.0,1.0,0.43,0.095,0.1315,0.085,0.112
1.0,0.0,0.0,0.455,0.11,0.166,0.046,0.1345
0.0,1.0,0.0,0.495,0.145,0.175,0.098,0.212
1.0,0.0,0.0,0.48,0.145,0.232,0.141,0.23
0.0,1.0,0.0,0.47,0.16,0.1615,0.073,0.198
0.0,0.0,1.0,0.415,0.1,0.1215,0.0575,0.104
0.0,1.0,0.0,0.49,0.115,0.3265,0.1615,0.165
0.0,1.0,0.0,0.47,0.105,0.1665,0.108,0.17
0.0,1.0,0.0,0.445,0.13,0.1365,0.0645,0.18
1.0,0.0,0.0,0.51,0.13,0.224,0.1355,0.185
1.0,0.0,0.0,0.52,0.145,0.3535,0.1685,0.205
0.0,1.0,0.0,0.475,0.14,0.171,0.118,0.158
1.0,0.0,0.0,0.455,0.11,0.206,0.098,0.125
0.0,1.0,0.0,0.435,0.11,0.1685,0.073,0.13
0.0,1.0,0.0,0.39,0.1,0.1385,0.0735,0.085
0.0,1.0,0.0,0.375,0.1,0.105,0.0555,0.07
0.0,0.0,1.0,0.285,0.075,0.0415,0.023,0.035
0.0,1.0,0.0,0.58,0.17,0.3935,0.2165,0.315
1.0,0.0,0.0,0.58,0.175,0.4005,0.2345,0.335
